,Unnamed: 0,path,strain,date,pos,gl,condition,lane_ID,id,parent_id,daughter_type,first_frame,last_frame,end_type,genealogy,frame,vertical_top,vertical_bottom,length_moma,cell_num_in_lane,total_cell_in_lane,length_pixel,fluo_bg_ch_1,fluo_ampl_ch_1,fluo_bg_ch_2,fluo_ampl_ch_2,fluo_bg_ch_3,fluo_ampl_ch_3,fluo_bg_ch_4,fluo_ampl_ch_4,touch_bottom,cid,fluo_background,fluo_amplitude,ndgt,end_type_moma,time_sec,length_um,discard_start,discard_top,cell,gl_id,vertical_center,medium,m_start,m_end,m_cycle,start_time,end_time,b_rank,c_step,acq_freq_sec,autofluo_ch_1,autofluo_ch_2,fluo_ampl_ch_1_nocomp,log_resc_length_moma,cell_,sub_ind
12303,12304,./data_theo/20191018/20191018_curated/20191018_E08_bolA/20191018_glc_spcm_1_MMStack_Pos0_preproc_GL05/ExportedCellStats_20191018_glc_spcm_1_MMStack_Pos0_preproc_GL05.tif.csv,E08_bolA,20191018,0,5,M9_M9zero_M9,20191018_0_5,84,75,TOP,235,492,div,0:1BBBBBBBBBBT,327,157,187,1.95,6,7,25.1,5017.1764740912795,29922.128741945602,3654.0223052998203,4213.76791332286,,,,,0,0BBBBBBBBBBT,5017.1764740912795,30983.6137716567,2,div,95040.0,1.6315,False,False,20191018_0_5_84,20191018.0.5,172.0,SPM,43200.0,151199.99999,1.0,42300.0,166860.0,1,SPM.1,720.0,172.38,134.745,30811.233771656698,0.6678293725756554,20191018_0_5_84.0,66.0
12304,12305,./data_theo/20191018/20191018_curated/20191018_E08_bolA/20191018_glc_spcm_1_MMStack_Pos0_preproc_GL05/ExportedCellStats_20191018_glc_spcm_1_MMStack_Pos0_preproc_GL05.tif.csv,E08_bolA,20191018,0,5,M9_M9zero_M9,20191018_0_5,84,75,TOP,235,492,div,0:1BBBBBBBBBBT,328,158,189,2.015,6,7,24.1,5226.69250288225,28979.0197915756,3762.4381406954603,4320.82573087211,,,,,0,0BBBBBBBBBBT,5226.69250288225,30068.8400207896,2,div,95760.0,1.5665,False,False,20191018_0_5_84,20191018.0.5,173.5,SPM,43200.0,151199.99999,1.0,42300.0,166860.0,1,SPM.1,720.0,178.12599999999998,139.2365,29890.7140207896,0.7006191953986464,20191018_0_5_84.0,67.0
12305,12306,./data_theo/20191018/20191018_curated/20191018_E08_bolA/20191018_glc_spcm_1_MMStack_Pos0_preproc_GL05/ExportedCellStats_20191018_glc_spcm_1_MMStack_Pos0_preproc_GL05.tif.csv,E08_bolA,20191018,0,5,M9_M9zero_M9,20191018_0_5,84,75,TOP,235,492,div,0:1BBBBBBBBBBT,329,158,188,1.95,6,7,27.1,5038.77919269712,28533.546393952598,3654.3671177618,4066.1240883396204,,,,,0,0BBBBBBBBBBT,5038.77919269712,29563.8785765923,2,div,96480.0,1.7615,False,False,20191018_0_5_84,20191018.0.5,173.0,SPM,43200.0,151199.99999,1.0,42300.0,166860.0,1,SPM.1,720.0,172.38,134.745,29391.4985765923,0.6678293725756554,20191018_0_5_84.0,68.0
12306,12307,./data_theo/20191018/20191018_curated/20191018_E08_bolA/20191018_glc_spcm_1_MMStack_Pos0_preproc_GL05/ExportedCellStats_20191018_glc_spcm_1_MMStack_Pos0_preproc_GL05.tif.csv,E08_bolA,20191018,0,5,M9_M9zero_M9,20191018_0_5,84,75,TOP,235,492,div,0:1BBBBBBBBBBT,330,158,188,1.95,6,7,27.1,5015.26570978829,29201.057900813797,3653.88804392001,4061.54239618998,,,,,0,0BBBBBBBBBBT,5015.26570978829,30230.4233464099,2,div,97200.0,1.7615,False,False,20191018_0_5_84,20191018.0.5,173.0,SPM,43200.0,151199.99999,1.0,42300.0,166860.0,1,SPM.1,720.0,172.38,134.745,30058.0433464099,0.6678293725756554,20191018_0_5_84.0,69.0
12307,12308,./data_theo/20191018/20191018_curated/20191018_E08_bolA/20191018_glc_spcm_1_MMStack_Pos0_preproc_GL05/ExportedCellStats_20191018_glc_spcm_1_MMStack_Pos0_preproc_GL05.tif.csv,E08_bolA,20191018,0,5,M9_M9zero_M9,20191018_0_5,84,75,TOP,235,492,div,0:1BBBBBBBBBBT,331,158,189,2.015,5,6,26.1,5071.29293162562,30096.7826079018,3759.26222778586,4445.42031145019,,,,,0,0BBBBBBBBBBT,5071.29293162562,31212.8922936178,2,div,97920.0,1.6965,False,False,20191018_0_5_84,20191018.0.5,173.5,SPM,43200.0,151199.99999,1.0,42300.0,166860.0,1,SPM.1,720.0,178.12599999999998,139.2365,31034.7662936178,0.7006191953986464,20191018_0_5_84.0,70.0
12308,12309,./data_theo/20191018/20191018_curated/20191018_E08_bolA/20191018_glc_spcm_1_MMStack_Pos0_preproc_GL05/ExportedCellStats_20191018_glc_spcm_1_MMStack_Pos0_preproc_GL05.tif.csv,E08_bolA,20191018,0,5,M9_M9zero_M9,20191018_0_5,84,75,TOP,235,492,div,0:1BBBBBBBBBBT,332,158,188,1.95,5,6,25.1,5017.68883297125,29426.337878963197,3637.0939079776,4151.88877382343,,,,,0,0BBBBBBBBBBT,5017.68883297125,30474.766410239903,2,div,98640.0,1.6315,False,False,20191018_0_5_84,20191018.0.5,173.0,SPM,43200.0,151199.99999,1.0,42300.0,166860.0,1,SPM.1,720.0,172.38,134.745,30302.386410239902,0.6678293725756554,20191018_0_5_84.0,71.0
12309,12310,./data_theo/20191018/20191018_curated/20191018_E08_bolA/20191018_glc_spcm_1_MMStack_Pos0_preproc_GL05/ExportedCellStats_20191018_glc_spcm_1_MMStack_Pos0_preproc_GL05.tif.csv,E08_bolA,20191018,0,5,M9_M9zero_M9,20191018_0_5,84,75,TOP,235,492,div,0:1BBBBBBBBBBT,333,158,189,2.015,5,6,25.1,5202.77004828844,28805.7616375332,3779.1459368007,4240.79400791449,,,,,0,0BBBBBBBBBBT,5202.77004828844,29878.6951732032,2,div,99360.0,1.6315,False,False,20191018_0_5_84,20191018.0.5,173.5,SPM,43200.0,151199.99999,1.0,42300.0,166860.0,1,SPM.1,720.0,178.12599999999998,139.2365,29700.5691732032,0.7006191953986464,20191018_0_5_84.0,72.0
12310,12311,./data_theo/20191018/20191018_curated/20191018_E08_bolA/20191018_glc_spcm_1_MMStack_Pos0_preproc_GL05/ExportedCellStats_20191018_glc_spcm_1_MMStack_Pos0_preproc_GL05.tif.csv,E08_bolA,20191018,0,5,M9_M9zero_M9,20191018_0_5,84,75,TOP,235,492,div,0:1BBBBBBBBBBT,334,159,187,1.82,5,6,25.1,4673.709155835971,29179.2279329075,3424.6946516221,4024.6767180856,,,,,0,0BBBBBBBBBBT,4673.709155835971,30189.3227204236,2,div,100080.0,1.6315,False,False,20191018_0_5_84,20191018.0.5,173.0,SPM,43200.0,151199.99999,1.0,42300.0,166860.0,1,SPM.1,720.0,160.888,125.762,30028.4347204236,0.598836501088704,20191018_0_5_84.0,73.0
12311,12312,./data_theo/20191018/20191018_curated/20191018_E08_bolA/20191018_glc_spcm_1_MMStack_Pos0_preproc_GL05/ExportedCellStats_20191018_glc_spcm_1_MMStack_Pos0_preproc_GL05.tif.csv,E08_bolA,20191018,0,5,M9_M9zero_M9,20191018_0_5,84,75,TOP,235,492,div,0:1BBBBBBBBBBT,335,158,190,2.08,5,6,25.1,5292.54819005096,31261.2121507327,3897.7788714772996,4104.873699702511,,,,,0,0BBBBBBBBBBT,5292.54819005096,32311.2125013699,2,div,100800.0,1.6315,False,False,20191018_0_5_84,20191018.0.5,174.0,SPM,43200.0,151199.99999,1.0,42300.0,166860.0,1,SPM.1,720.0,183.872,143.72799999999998,32127.3405013699,0.7323678937132266,20191018_0_5_84.0,74.0
12312,12313,./data_theo/20191018/20191018_curated/20191018_E08_bolA/20191018_glc_spcm_1_MMStack_Pos0_preproc_GL05/ExportedCellStats_20191018_glc_spcm_1_MMStack_Pos0_preproc_GL05.tif.csv,E08_bolA,20191018,0,5,M9_M9zero_M9,20191018_0_5,84,75,TOP,235,492,div,0:1BBBBBBBBBBT,336,158,187,1.885,5,6,26.1,4851.29925806769,30541.954206472,3522.65992441925,4062.78615096839,,,,,0,0BBBBBBBBBBT,4851.29925806769,31565.8360843263,2,div,101520.0,1.6965,False,False,20191018_0_5_84,20191018.0.5,172.5,SPM,43200.0,151199.99999,1.0,42300.0,166860.0,1,SPM.1,720.0,166.63400000000001,130.2535,31399.202084326298,0.6339278208999741,20191018_0_5_84.0,75.0
12313,12314,./data_theo/20191018/20191018_curated/20191018_E08_bolA/20191018_glc_spcm_1_MMStack_Pos0_preproc_GL05/ExportedCellStats_20191018_glc_spcm_1_MMStack_Pos0_preproc_GL05.tif.csv,E08_bolA,20191018,0,5,M9_M9zero_M9,20191018_0_5,84,75,TOP,235,492,div,0:1BBBBBBBBBBT,337,158,189,2.015,5,6,24.1,5103.22402150877,31851.0930228399,3771.4471680625297,3919.0206135544704,,,,,0,0BBBBBBBBBBT,5103.22402150877,32856.1323722999,2,div,102240.0,1.5665,False,False,20191018_0_5_84,20191018.0.5,173.5,SPM,43200.0,151199.99999,1.0,42300.0,166860.0,1,SPM.1,720.0,178.12599999999998,139.2365,32678.006372299904,0.7006191953986464,20191018_0_5_84.0,76.0
12314,12315,./data_theo/20191018/20191018_curated/20191018_E08_bolA/20191018_glc_spcm_1_MMStack_Pos0_preproc_GL05/ExportedCellStats_20191018_glc_spcm_1_MMStack_Pos0_preproc_GL05.tif.csv,E08_bolA,20191018,0,5,M9_M9zero_M9,20191018_0_5,84,75,TOP,235,492,div,0:1BBBBBBBBBBT,338,158,189,2.015,5,6,24.1,5122.07633466461,30738.1945338679,3761.2105159939,4184.38250656707,,,,,0,0BBBBBBBBBBT,5122.07633466461,31799.225242753597,2,div,102960.0,1.5665,False,False,20191018_0_5_84,20191018.0.5,173.5,SPM,43200.0,151199.99999,1.0,42300.0,166860.0,1,SPM.1,720.0,178.12599999999998,139.2365,31621.0992427536,0.7006191953986464,20191018_0_5_84.0,77.0
12315,12316,./data_theo/20191018/20191018_curated/20191018_E08_bolA/20191018_glc_spcm_1_MMStack_Pos0_preproc_GL05/ExportedCellStats_20191018_glc_spcm_1_MMStack_Pos0_preproc_GL05.tif.csv,E08_bolA,20191018,0,5,M9_M9zero_M9,20191018_0_5,84,75,TOP,235,492,div,0:1BBBBBBBBBBT,339,158,189,2.015,5,6,25.1,5132.2796762556,29557.8005571586,3759.3824597411,4056.3924685169104,,,,,0,0BBBBBBBBBBT,5132.2796762556,30591.8253680157,2,div,103680.0,1.6315,False,False,20191018_0_5_84,20191018.0.5,173.5,SPM,43200.0,151199.99999,1.0,42300.0,166860.0,1,SPM.1,720.0,178.12599999999998,139.2365,30413.6993680157,0.7006191953986464,20191018_0_5_84.0,78.0
12316,12317,./data_theo/20191018/20191018_curated/20191018_E08_bolA/20191018_glc_spcm_1_MMStack_Pos0_preproc_GL05/ExportedCellStats_20191018_glc_spcm_1_MMStack_Pos0_preproc_GL05.tif.csv,E08_bolA,20191018,0,5,M9_M9zero_M9,20191018_0_5,84,75,TOP,235,492,div,0:1BBBBBBBBBBT,340,159,189,1.95,5,6,24.1,4998.564844326671,27791.5871628964,3665.36339202255,3780.92767275114,,,,,0,0BBBBBBBBBBT,4998.564844326671,28761.7429018469,2,div,104400.0,1.5665,False,False,20191018_0_5_84,20191018.0.5,174.0,SPM,43200.0,151199.99999,1.0,42300.0,166860.0,1,SPM.1,720.0,172.38,134.745,28589.3629018469,0.6678293725756554,20191018_0_5_84.0,79.0
12317,12318,./data_theo/20191018/20191018_curated/20191018_E08_bolA/20191018_glc_spcm_1_MMStack_Pos0_preproc_GL05/ExportedCellStats_20191018_glc_spcm_1_MMStack_Pos0_preproc_GL05.tif.csv,E08_bolA,20191018,0,5,M9_M9zero_M9,20191018_0_5,84,75,TOP,235,492,div,0:1BBBBBBBBBBT,341,158,189,2.015,5,6,26.1,5068.56956172647,28979.5551924342,3757.33390868101,4295.18129334677,,,,,0,0BBBBBBBBBBT,5068.56956172647,30063.9644453304,2,div,105120.0,1.6965,False,False,20191018_0_5_84,20191018.0.5,173.5,SPM,43200.0,151199.99999,1.0,42300.0,166860.0,1,SPM.1,720.0,178.12599999999998,139.2365,29885.8384453304,0.7006191953986464,20191018_0_5_84.0,80.0
12318,12319,./data_theo/20191018/20191018_curated/20191018_E08_bolA/20191018_glc_spcm_1_MMStack_Pos0_preproc_GL05/ExportedCellStats_20191018_glc_spcm_1_MMStack_Pos0_preproc_GL05.tif.csv,E08_bolA,20191018,0,5,M9_M9zero_M9,20191018_0_5,84,75,TOP,235,492,div,0:1BBBBBBBBBBT,342,159,190,2.015,5,6,26.1,5090.68382513055,32142.1682590187,3748.5111042594604,4041.7108659877795,,,,,0,0BBBBBBBBBBT,5090.68382513055,33173.0952517421,2,div,105840.0,1.6965,False,False,20191018_0_5_84,20191018.0.5,174.5,SPM,43200.0,151199.99999,1.0,42300.0,166860.0,1,SPM.1,720.0,178.12599999999998,139.2365,32994.9692517421,0.7006191953986464,20191018_0_5_84.0,81.0
12319,12320,./data_theo/20191018/20191018_curated/20191018_E08_bolA/20191018_glc_spcm_1_MMStack_Pos0_preproc_GL05/ExportedCellStats_20191018_glc_spcm_1_MMStack_Pos0_preproc_GL05.tif.csv,E08_bolA,20191018,0,5,M9_M9zero_M9,20191018_0_5,84,75,TOP,235,492,div,0:1BBBBBBBBBBT,343,158,189,2.015,5,6,26.1,5021.65800259478,30382.677629462003,3757.3202836450396,4148.30368312661,,,,,0,0BBBBBBBBBBT,5021.65800259478,31436.0957066017,2,div,106560.0,1.6965,False,False,20191018_0_5_84,20191018.0.5,173.5,SPM,43200.0,151199.99999,1.0,42300.0,166860.0,1,SPM.1,720.0,178.12599999999998,139.2365,31257.9697066017,0.7006191953986464,20191018_0_5_84.0,82.0
12320,12321,./data_theo/20191018/20191018_curated/20191018_E08_bolA/20191018_glc_spcm_1_MMStack_Pos0_preproc_GL05/ExportedCellStats_20191018_glc_spcm_1_MMStack_Pos0_preproc_GL05.tif.csv,E08_bolA,20191018,0,5,M9_M9zero_M9,20191018_0_5,84,75,TOP,235,492,div,0:1BBBBBBBBBBT,344,158,190,2.08,5,6,23.1,5201.1797841578,29047.246027637,3862.0166465460798,4039.8156314909706,,,,,0,0BBBBBBBBBBT,5201.1797841578,30083.5191258816,2,div,107280.0,1.5015,False,False,20191018_0_5_84,20191018.0.5,174.0,SPM,43200.0,151199.99999,1.0,42300.0,166860.0,1,SPM.1,720.0,183.872,143.72799999999998,29899.647125881602,0.7323678937132266,20191018_0_5_84.0,83.0
12321,12322,./data_theo/20191018/20191018_curated/20191018_E08_bolA/20191018_glc_spcm_1_MMStack_Pos0_preproc_GL05/ExportedCellStats_20191018_glc_spcm_1_MMStack_Pos0_preproc_GL05.tif.csv,E08_bolA,20191018,0,5,M9_M9zero_M9,20191018_0_5,84,75,TOP,235,492,div,0:1BBBBBBBBBBT,345,158,189,2.015,5,6,26.1,5041.90534782972,27983.7246065846,3764.1133005254205,4256.36724029021,,,,,0,0BBBBBBBBBBT,5041.90534782972,29059.944094285802,2,div,108000.0,1.6965,False,False,20191018_0_5_84,20191018.0.5,173.5,SPM,43200.0,151199.99999,1.0,42300.0,166860.0,1,SPM.1,720.0,178.12599999999998,139.2365,28881.8180942858,0.7006191953986464,20191018_0_5_84.0,84.0
12322,12323,./data_theo/20191018/20191018_curated/20191018_E08_bolA/20191018_glc_spcm_1_MMStack_Pos0_preproc_GL05/ExportedCellStats_20191018_glc_spcm_1_MMStack_Pos0_preproc_GL05.tif.csv,E08_bolA,20191018,0,5,M9_M9zero_M9,20191018_0_5,84,75,TOP,235,492,div,0:1BBBBBBBBBBT,346,158,189,2.015,5,6,25.1,5009.00885577768,28114.3195231115,3754.45145983491,4119.73347117434,,,,,0,0BBBBBBBBBBT,5009.00885577768,29161.7092855293,2,div,108720.0,1.6315,False,False,20191018_0_5_84,20191018.0.5,173.5,SPM,43200.0,151199.99999,1.0,42300.0,166860.0,1,SPM.1,720.0,178.12599999999998,139.2365,28983.5832855293,0.7006191953986464,20191018_0_5_84.0,85.0
12323,12324,./data_theo/20191018/20191018_curated/20191018_E08_bolA/20191018_glc_spcm_1_MMStack_Pos0_preproc_GL05/ExportedCellStats_20191018_glc_spcm_1_MMStack_Pos0_preproc_GL05.tif.csv,E08_bolA,20191018,0,5,M9_M9zero_M9,20191018_0_5,84,75,TOP,235,492,div,0:1BBBBBBBBBBT,347,158,190,2.08,5,6,26.1,5159.963617932561,28250.5666317857,3881.18646604193,4187.21088706157,,,,,0,0BBBBBBBBBBT,5159.963617932561,29317.9401289557,2,div,109440.0,1.6965,False,False,20191018_0_5_84,20191018.0.5,174.0,SPM,43200.0,151199.99999,1.0,42300.0,166860.0,1,SPM.1,720.0,183.872,143.72799999999998,29134.0681289557,0.7323678937132266,20191018_0_5_84.0,86.0
12324,12325,./data_theo/20191018/20191018_curated/20191018_E08_bolA/20191018_glc_spcm_1_MMStack_Pos0_preproc_GL05/ExportedCellStats_20191018_glc_spcm_1_MMStack_Pos0_preproc_GL05.tif.csv,E08_bolA,20191018,0,5,M9_M9zero_M9,20191018_0_5,84,75,TOP,235,492,div,0:1BBBBBBBBBBT,348,158,189,2.015,5,6,24.1,4992.56673818944,29403.2255842019,3752.11925453769,4080.8384732235795,,,,,0,0BBBBBBBBBBT,4992.56673818944,30442.408502052098,2,div,110160.0,1.5665,False,False,20191018_0_5_84,20191018.0.5,173.5,SPM,43200.0,151199.99999,1.0,42300.0,166860.0,1,SPM.1,720.0,178.12599999999998,139.2365,30264.2825020521,0.7006191953986464,20191018_0_5_84.0,87.0
12325,12326,./data_theo/20191018/20191018_curated/20191018_E08_bolA/20191018_glc_spcm_1_MMStack_Pos0_preproc_GL05/ExportedCellStats_20191018_glc_spcm_1_MMStack_Pos0_preproc_GL05.tif.csv,E08_bolA,20191018,0,5,M9_M9zero_M9,20191018_0_5,84,75,TOP,235,492,div,0:1BBBBBBBBBBT,349,158,190,2.08,5,6,25.1,5161.7661406492,30466.4487559369,3861.24056630957,4142.97609309719,,,,,0,0BBBBBBBBBBT,5161.7661406492,31524.4887115804,2,div,110880.0,1.6315,False,False,20191018_0_5_84,20191018.0.5,174.0,SPM,43200.0,151199.99999,1.0,42300.0,166860.0,1,SPM.1,720.0,183.872,143.72799999999998,31340.616711580402,0.7323678937132266,20191018_0_5_84.0,88.0
12326,12327,./data_theo/20191018/20191018_curated/20191018_E08_bolA/20191018_glc_spcm_1_MMStack_Pos0_preproc_GL05/ExportedCellStats_20191018_glc_spcm_1_MMStack_Pos0_preproc_GL05.tif.csv,E08_bolA,20191018,0,5,M9_M9zero_M9,20191018_0_5,84,75,TOP,235,492,div,0:1BBBBBBBBBBT,350,157,190,2.145,5,6,26.1,5313.46363077083,29523.3132959652,3984.61832103178,4233.41164822062,,,,,0,0BBBBBBBBBBT,5313.46363077083,30606.1811537397,2,div,111600.0,1.6965,False,False,20191018_0_5_84,20191018.0.5,173.5,SPM,43200.0,151199.99999,1.0,42300.0,166860.0,1,SPM.1,720.0,189.618,148.2195,30416.563153739702,0.7631395523799803,20191018_0_5_84.0,89.0
12327,12328,./data_theo/20191018/20191018_curated/20191018_E08_bolA/20191018_glc_spcm_1_MMStack_Pos0_preproc_GL05/ExportedCellStats_20191018_glc_spcm_1_MMStack_Pos0_preproc_GL05.tif.csv,E08_bolA,20191018,0,5,M9_M9zero_M9,20191018_0_5,84,75,TOP,235,492,div,0:1BBBBBBBBBBT,351,158,189,2.015,5,6,26.1,5034.306961557921,25394.1142136527,3768.44487124721,3902.85540795007,,,,,0,0BBBBBBBBBBT,5034.306961557921,26395.7427047302,2,div,112320.0,1.6965,False,False,20191018_0_5_84,20191018.0.5,173.5,SPM,43200.0,151199.99999,1.0,42300.0,166860.0,1,SPM.1,720.0,178.12599999999998,139.2365,26217.6167047302,0.7006191953986464,20191018_0_5_84.0,90.0
12328,12329,./data_theo/20191018/20191018_curated/20191018_E08_bolA/20191018_glc_spcm_1_MMStack_Pos0_preproc_GL05/ExportedCellStats_20191018_glc_spcm_1_MMStack_Pos0_preproc_GL05.tif.csv,E08_bolA,20191018,0,5,M9_M9zero_M9,20191018_0_5,84,75,TOP,235,492,div,0:1BBBBBBBBBBT,352,158,187,1.885,5,6,25.1,4660.5834712674705,25594.6521726609,3511.40257247907,4282.00201555696,,,,,0,0BBBBBBBBBBT,4660.5834712674705,26664.7885979434,2,div,113040.0,1.6315,False,False,20191018_0_5_84,20191018.0.5,172.5,SPM,43200.0,151199.99999,1.0,42300.0,166860.0,1,SPM.1,720.0,166.63400000000001,130.2535,26498.154597943398,0.6339278208999741,20191018_0_5_84.0,91.0
12329,12330,./data_theo/20191018/20191018_curated/20191018_E08_bolA/20191018_glc_spcm_1_MMStack_Pos0_preproc_GL05/ExportedCellStats_20191018_glc_spcm_1_MMStack_Pos0_preproc_GL05.tif.csv,E08_bolA,20191018,0,5,M9_M9zero_M9,20191018_0_5,84,75,TOP,235,492,div,0:1BBBBBBBBBBT,353,159,189,1.95,5,6,25.1,4800.90431086936,24708.7702002264,3631.7785965417897,3846.3604577285496,,,,,0,0BBBBBBBBBBT,4800.90431086936,25692.7322568071,2,div,113760.0,1.6315,False,False,20191018_0_5_84,20191018.0.5,174.0,SPM,43200.0,151199.99999,1.0,42300.0,166860.0,1,SPM.1,720.0,172.38,134.745,25520.3522568071,0.6678293725756554,20191018_0_5_84.0,92.0
12330,12331,./data_theo/20191018/20191018_curated/20191018_E08_bolA/20191018_glc_spcm_1_MMStack_Pos0_preproc_GL05/ExportedCellStats_20191018_glc_spcm_1_MMStack_Pos0_preproc_GL05.tif.csv,E08_bolA,20191018,0,5,M9_M9zero_M9,20191018_0_5,84,75,TOP,235,492,div,0:1BBBBBBBBBBT,354,158,189,2.015,5,6,24.1,4921.33967460159,25702.936927494,3746.47064331926,4001.4947898353203,,,,,0,0BBBBBBBBBBT,4921.33967460159,26725.3783281493,2,div,114480.0,1.5665,False,False,20191018_0_5_84,20191018.0.5,173.5,SPM,43200.0,151199.99999,1.0,42300.0,166860.0,1,SPM.1,720.0,178.12599999999998,139.2365,26547.2523281493,0.7006191953986464,20191018_0_5_84.0,93.0
12331,12332,./data_theo/20191018/20191018_curated/20191018_E08_bolA/20191018_glc_spcm_1_MMStack_Pos0_preproc_GL05/ExportedCellStats_20191018_glc_spcm_1_MMStack_Pos0_preproc_GL05.tif.csv,E08_bolA,20191018,0,5,M9_M9zero_M9,20191018_0_5,84,75,TOP,235,492,div,0:1BBBBBBBBBBT,355,158,187,1.885,5,6,24.1,4596.04530815861,24382.298990717798,3508.5652171181,3843.9426291871796,,,,,0,0BBBBBBBBBBT,4596.04530815861,25360.004885476297,2,div,115200.0,1.5665,False,False,20191018_0_5_84,20191018.0.5,172.5,SPM,43200.0,151199.99999,1.0,42300.0,166860.0,1,SPM.1,720.0,166.63400000000001,130.2535,25193.3708854763,0.6339278208999741,20191018_0_5_84.0,94.0
12332,12333,./data_theo/20191018/20191018_curated/20191018_E08_bolA/20191018_glc_spcm_1_MMStack_Pos0_preproc_GL05/ExportedCellStats_20191018_glc_spcm_1_MMStack_Pos0_preproc_GL05.tif.csv,E08_bolA,20191018,0,5,M9_M9zero_M9,20191018_0_5,84,75,TOP,235,492,div,0:1BBBBBBBBBBT,356,158,187,1.885,6,7,24.1,4558.59167146846,24926.6381469013,3509.21938209139,3980.1521665646205,,,,,0,0BBBBBBBBBBT,4558.59167146846,25933.0842540464,2,div,115920.0,1.5665,False,False,20191018_0_5_84,20191018.0.5,172.5,SPM,43200.0,151199.99999,1.0,42300.0,166860.0,1,SPM.1,720.0,166.63400000000001,130.2535,25766.450254046402,0.6339278208999741,20191018_0_5_84.0,95.0
12333,12334,./data_theo/20191018/20191018_curated/20191018_E08_bolA/20191018_glc_spcm_1_MMStack_Pos0_preproc_GL05/ExportedCellStats_20191018_glc_spcm_1_MMStack_Pos0_preproc_GL05.tif.csv,E08_bolA,20191018,0,5,M9_M9zero_M9,20191018_0_5,84,75,TOP,235,492,div,0:1BBBBBBBBBBT,357,158,190,2.08,6,7,24.1,5038.08565663242,26118.3841374363,3853.2892987923997,4119.92666287957,,,,,0,0BBBBBBBBBBT,5038.08565663242,27171.560663303902,2,div,116640.0,1.5665,False,False,20191018_0_5_84,20191018.0.5,174.0,SPM,43200.0,151199.99999,1.0,42300.0,166860.0,1,SPM.1,720.0,183.872,143.72799999999998,26987.688663303903,0.7323678937132266,20191018_0_5_84.0,96.0
12334,12335,./data_theo/20191018/20191018_curated/20191018_E08_bolA/20191018_glc_spcm_1_MMStack_Pos0_preproc_GL05/ExportedCellStats_20191018_glc_spcm_1_MMStack_Pos0_preproc_GL05.tif.csv,E08_bolA,20191018,0,5,M9_M9zero_M9,20191018_0_5,84,75,TOP,235,492,div,0:1BBBBBBBBBBT,358,160,190,1.95,6,7,20.1,4724.75552813383,24227.600358289703,3631.75400400608,3921.566259528621,,,,,0,0BBBBBBBBBBT,4724.75552813383,25227.4308390502,2,div,117360.0,1.3065,False,False,20191018_0_5_84,20191018.0.5,175.0,SPM,43200.0,151199.99999,1.0,42300.0,166860.0,1,SPM.1,720.0,172.38,134.745,25055.0508390502,0.6678293725756554,20191018_0_5_84.0,97.0
12335,12336,./data_theo/20191018/20191018_curated/20191018_E08_bolA/20191018_glc_spcm_1_MMStack_Pos0_preproc_GL05/ExportedCellStats_20191018_glc_spcm_1_MMStack_Pos0_preproc_GL05.tif.csv,E08_bolA,20191018,0,5,M9_M9zero_M9,20191018_0_5,84,75,TOP,235,492,div,0:1BBBBBBBBBBT,359,161,192,2.015,6,7,27.1,4861.54686246739,28602.9892037319,3740.9163173653296,3967.26195878779,,,,,0,0BBBBBBBBBBT,4861.54686246739,29618.2074770361,2,div,118080.0,1.7615,False,False,20191018_0_5_84,20191018.0.5,176.5,SPM,43200.0,151199.99999,1.0,42300.0,166860.0,1,SPM.1,720.0,178.12599999999998,139.2365,29440.0814770361,0.7006191953986464,20191018_0_5_84.0,98.0
12336,12337,./data_theo/20191018/20191018_curated/20191018_E08_bolA/20191018_glc_spcm_1_MMStack_Pos0_preproc_GL05/ExportedCellStats_20191018_glc_spcm_1_MMStack_Pos0_preproc_GL05.tif.csv,E08_bolA,20191018,0,5,M9_M9zero_M9,20191018_0_5,84,75,TOP,235,492,div,0:1BBBBBBBBBBT,360,160,189,1.885,6,7,27.1,4564.09533824921,27949.4980635332,3525.26443545248,3683.88488887928,,,,,0,0BBBBBBBBBBT,4564.09533824921,28893.431775086698,2,div,118800.0,1.7615,False,False,20191018_0_5_84,20191018.0.5,174.5,SPM,43200.0,151199.99999,1.0,42300.0,166860.0,1,SPM.1,720.0,166.63400000000001,130.2535,28726.7977750867,0.6339278208999741,20191018_0_5_84.0,99.0
12337,12338,./data_theo/20191018/20191018_curated/20191018_E08_bolA/20191018_glc_spcm_1_MMStack_Pos0_preproc_GL05/ExportedCellStats_20191018_glc_spcm_1_MMStack_Pos0_preproc_GL05.tif.csv,E08_bolA,20191018,0,5,M9_M9zero_M9,20191018_0_5,84,75,TOP,235,492,div,0:1BBBBBBBBBBT,361,161,192,2.015,6,7,25.1,4852.8343011262605,28522.963362912902,3733.17819387215,3892.8204881797296,,,,,0,0BBBBBBBBBBT,4852.8343011262605,29522.4744859188,2,div,119520.0,1.6315,False,False,20191018_0_5_84,20191018.0.5,176.5,SPM,43200.0,151199.99999,1.0,42300.0,166860.0,1,SPM.1,720.0,178.12599999999998,139.2365,29344.3484859188,0.7006191953986464,20191018_0_5_84.0,100.0
